filename,Event,EventTAG,LAT,LON,DEP,LEN_f,WID,Mw,Mo,STRK,DIP,RAKE,Htop,HypX,HypZ,avTr,avVr,Nx,Nz,Fmin,Fmax,Dx,Dz,Ntw,Nsg,LEN_inv,SHF,SVF,SGM-Data,TELE-Data,TRIL-Data,LEVEL-Data,GPS-Data,INSAR-Data,SURF-Data,OTHER-Data,SGM-PHImx,TELE-PHImx,TRIL-PHImx,LEVEL-PHImx,GPS-PHImx,INSAR-PHImx,SURF-PHImx,OTHER-PHImx,SGM-Rmin,TELE-Rmin,TRIL-Rmin,LEVEL-Rmin,GPS-Rmin,INSAR-Rmin,SURF-Rmin,OTHER-Rmin,BBR-Data,HR-GPS-Data,Hr-GPS-Data,InSAR-Data,Other-Data,SAT-Data,SPOT-Data,hr-GPS-Data,inSAR-Data,level-Data,tril-Data
s2012NICOYA01LOPE.fsp,"Nicoya,Costa",s2012NICOYA01LOPE,10.085,-85.315,35.0,150.0,120.0,7.6,2.93e+20,310.0,24.0,97.0,12.22,75.0,60.0,3.0,2.5,15.0,15.0,0.0,15.0,10.0,8.0,999.0,1.0,999.0,999.0,triang,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,
s2012OAXACA01HAYE.fsp,"Oaxaca, Mexico",s2012OAXACA01HAYE,16.6478,-98.1829,19.744,126.0,108.0,7.4,1.41e+20,297.0499899999996,12.320000000000029,96.90963831299835,6.301585720398551,63.0,63.0,999.0,999.0,21.0,18.0,999.0,999.0,6.0,6.0,999.0,1.0,999.0,999.0,999,0.0,73.0,,,0.0,,,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0
s2012OAXACA01WEIx.fsp,"Oaxaca, Mexico",s2012OAXACA01WEIx,16.662,-98.187,20.0,75.0,100.0,7.4,1.41e+20,283.0,13.0,84.59562615745453,8.190072364140336,37.5,52.5,999.0,999.0,15.0,20.0,999.0,999.0,5.0,5.0,999.0,1.0,999.0,999.0,999,0.0,46.0,,,0.0,,,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0
s2012OAXACA02HAYE.fsp,"Oaxaca, Mexico",s2012OAXACA02HAYE,16.5,-98.22,20.0,85.0,83.7,7.42,1.78e+20,296.0,13.0,91.9664141258698,7.09,42.5,57.35,2.2,1.8,17.0,27.0,0.0,1.0,5.0,3.1,5.0,1.0,1.6,0.8,asymetriccosine,0.0,79.0,0.0,0.0,0.0,0.0,0.0,,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.21,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2012OFFSHO01HAYE.fsp,Offshore El Salvador,s2012OFFSHO01HAYE,12.2596,-88.5224,19.859,210.0,128.0,7.3,1e+20,296.0,16.0,68.45704214659779,5.525850576732004,105.0,52.0,999.0,999.0,21.0,16.0,999.0,999.0,10.0,8.0,999.0,1.0,999.0,999.0,999,0.0,10.0,,,0.0,,,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0
s2012OFFSHO02HAYE.fsp,Offshore El Salvador,s2012OFFSHO02HAYE,12.14,-88.59,11.8,152.0,98.0,7.32,1.26e+20,284.0,15.0,76.14224921605123,0.02,76.0,45.5,4.0,1.7,19.0,14.0,0.0,1.0,8.0,7.0,8.0,1.0,2.0,1.0,asymetriccosine,0.0,40.0,0.0,0.0,0.0,0.0,0.0,,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2012SUMATR01HAYE.fsp,sumatra,s2012SUMATR01HAYE,2.3658,93.0812,21.3589,375.0,40.0,8.56,7.76e+21,198.87000000000015,79.95000000000029,0.0846238644148551,4.127460396443871,187.5,17.5,999.0,999.0,25.0,8.0,999.0,999.0,15.0,5.0,999.0,1.0,999.0,999.0,999,0.0,107.0,,,0.0,,,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0
s2012SUMATR01SHAO.fsp,sumatra,s2012SUMATR01SHAO,2.31,93.06,22.9,380.0,40.0,8.64,1.02e+22,20.0,80.0,-1.8675943192954187,5.6658806174694805,210.0,17.5,999.0,999.0,19.0,8.0,999.0,999.0,20.0,5.0,999.0,1.0,999.0,999.0,999,0.0,90.0,,,0.0,,,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0
s2012SUMATR01WEIx.fsp,Sumatra,s2012SUMATR01WEIx,2.311,93.063,22.0,384.0,60.0,8.57,8.9e+21,20.0,64.0,0.5264097357775216,4.02412,198.0,22.5,999.0,999.0,32.0,12.0,999.0,999.0,12.0,5.0,8.0,1.0,16.0,999.0,halfcosine,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,
s2012SUMATR02HAYE.fsp,sumatra,s2012SUMATR02HAYE,2.3554,93.0545,21.0028,255.0,48.0,8.56,7.76e+21,108.34000000000012,86.97999999999972,172.57256241726924,0.0319663843403525,142.5,21.0,1.5,1.5,17.0,8.0,999.0,999.0,15.0,6.0,999.0,1.0,999.0,999.0,999,0.0,107.0,,,0.0,,,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0
s2012SUMATR03HAYE.fsp,sumatra,s2012SUMATR03HAYE,2.4007,93.165,18.3725,90.0,21.0,7.2,7.08e+19,101.20999999999994,75.1199999999999,173.3804818266867,3.1505848907371696,45.0,15.75,999.0,999.0,15.0,6.0,999.0,999.0,6.0,3.5,999.0,1.0,999.0,999.0,999,0.0,84.0,,,0.0,,,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0
s2012SUMATR04HAYE.fsp,Sumatra,s2012SUMATR04HAYE,2.43,93.21,19.0,155.0,28.0,7.17,7.59e+19,103.0,81.0,-172.42770312826093,5.17,77.5,14.0,2.1,2.0,31.0,7.0,0.0,1.0,5.0,4.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.61,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2012SUMATR05HAYE.fsp,Sumatra,s2012SUMATR05HAYE,2.43,93.21,19.0,155.0,28.0,7.18,7.61e+19,12.0,83.0,-12.209742847951423,5.1,72.5,14.0,1.9,1.9,31.0,7.0,0.0,1.0,5.0,4.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.61,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2012SUMATR06HAYE.fsp,Sumatra,s2012SUMATR06HAYE,2.3484,93.0725,23.0,330.0,48.0,8.65,1.23e+22,108.34,86.98,171.28131149925008,2.02,217.5,21.0,6.2,1.5,22.0,8.0,0.0,1.0,15.0,6.0,8.0,1.0,3.6,1.8,asymetriccosine,0.0,56.0,0.0,0.0,0.0,0.0,0.0,,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.06,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2013ALASKA01HAYE.fsp,Alaska,s2013ALASKA01HAYE,55.2918,-134.7277,12.0,160.0,24.0,7.55,2.77e+20,335.78,73.45,-178.080382434661,2.41,82.5,10.0,2.6,2.0,32.0,6.0,0.0,1.0,5.0,4.0,5.0,1.0,2.0,1.0,asymetriccosine,0.0,61.0,0.0,0.0,0.0,0.0,0.0,,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.76,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2013FIJIIS01HAYE.fsp,Fiji Islands,s2013FIJIIS01HAYE,-23.01,-177.23,174.0,85.0,68.0,7.39,1.57e+20,15.0,79.0,-84.08716635140311,140.62,42.5,34.0,2.3,1.6,17.0,17.0,0.0,1.0,5.0,4.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,81.0,0.0,0.0,0.0,0.0,0.0,,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2013KHASHI01HAYE.fsp,"Khash, Iran",s2013KHASHI01HAYE,27.86,62.15,60.0,144.0,108.3,7.73,5.24e+20,232.0,61.7,-111.3090983751709,7.3,68.0,59.85,3.1,2.1,18.0,19.0,0.0,1.0,8.0,5.7,8.0,1.0,1.6,0.8,asymetriccosine,0.0,63.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.67,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2013KHASHI01WEIx.fsp,"Khash, Iran",s2013KHASHI01WEIx,28.1134,62.048,83.3653,190.0,55.0,7.8,5.62e+20,239.0,55.0,-100.67862352284824,60.83861988927752,95.0,27.5,22.0,999.0,19.0,11.0,999.0,999.0,10.0,5.0,999.0,1.0,999.0,999.0,999,0.0,33.0,,,0.0,,,999.0,0.0,999.0,0.0,0.0,0.0,0.0,999.0,,0.0,999.0,0.0,0.0,0.0,0.0,999.0,,,,,0.0,,,,,,0.0,0.0
s2013OKHOTS01YExx.fsp,Okhotsk sea,s2013OKHOTS01YExx,54.874,153.281,608.0,195.0,60.0,8.3,5.02e+21,184.0,10.0,-98.99720892778817,601.489,67.41,37.99,999.0,999.0,13.0,4.0,0.5,2.0,15.0,15.0,4.0,1.0,2.0,2.0,symm.traingles,0.0,284.0,,,0.0,,,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,,0.0,
s2013SANTAC01HAYE.fsp,Santa Cruz Islands,s2013SANTAC01HAYE,-10.7377,165.1378,28.7,260.0,143.0,8.03,1.45e+21,308.0,18.0,64.23068670844816,6.6,149.5,71.5,4.8,1.6,20.0,13.0,0.0,1.0,13.0,11.0,5.0,1.0,3.6,1.8,asymetriccosine,0.0,43.0,0.0,0.0,0.0,0.0,0.0,,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.26,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2013SANTAC01LAYx.fsp,Santa Cruz Islands,s2013SANTAC01LAYx,-10.738,165.138,12.7,144.0,90.0,8.06,1.54e+21,309.0,17.0,61.65965787355354,3.49,94.53,32.71,999.0,999.0,16.0,10.0,0.01,1.0,9.0,9.0,7.0,1.0,2.0,2.0,symm.traingles,0.0,61.0,,,0.0,,,999.0,0.0,999.0,0.0,0.0,0.0,0.0,999.0,,0.0,999.0,0.0,0.0,0.0,0.0,999.0,,,,,0.0,,,,0.0,,0.0,
s2013SCOTIA01HAYE.fsp,Scotia Sea,s2013SCOTIA01HAYE,-60.3,-46.4,10.723244431189782,392.0,50.0,7.7,8.94e+20,100.0,50.0,-0.4516279369007216,3.0628,147.0,12.5,999.0,999.0,28.0,10.0,999.0,999.0,14.0,5.0,999.0,1.0,999.0,999.0,unknown,0.0,92.0,,,0.0,,,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,,0.0,
s2013SCOTIA02HAYE.fsp,Scotia Sea,s2013SCOTIA02HAYE,-60.2961,-46.362,12.0,392.0,50.0,7.89,8.94e+20,100.0,50.0,-0.4516276991934321,2.42,105.0,12.5,6.4,2.2,28.0,10.0,0.0,1.0,14.0,5.0,8.0,1.0,3.6,1.8,asymetriccosine,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.67,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s20142014SO01GALL.fsp,2014 South Napa,s20142014SO01GALL,38.22,-122.313,10.0,15.0,10.0,6.07,1.6e+18,155.0,82.0,-172.0,0.0973193125843,12.5,10.0,-99.0,-99.0,20.0,16.0,0.05,0.5,0.75,0.62,21.0,1.0,0.4,0.4,delta,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,
s2014IQUIQU01WEIx.fsp,"Iquique, Chile",s2014IQUIQU01WEIx,-19.6423,-70.817,21.545119662496845,285.0,160.0,8.1,1.58e+21,357.0,18.0,113.72674512035918,0.68644,172.5,65.0,44.6,999.0,19.0,16.0,999.0,999.0,15.0,10.0,0.0,1.0,0.0,0.0,999,0.0,91.0,,,0.0,,,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,,0.0,
s2014OFFCOA01HAYE.fsp,Off Coast Of Central America,s2014OFFCOA01HAYE,12.6127,-88.0734,40.5,70.0,75.0,7.29,1.11e+20,125.77,21.72,-89.47512268238792,28.47,37.5,32.5,2.3,2.0,14.0,15.0,0.0,1.0,5.0,5.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,78.0,0.0,0.0,0.0,0.0,0.0,,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.07,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2014OFFCOA02HAYE.fsp,Off Coast Of Central America,s2014OFFCOA02HAYE,12.6127,-88.0734,40.5,70.0,75.0,7.28,1.11e+20,303.83,68.29,-91.07384379979928,5.65,32.5,37.5,2.1,1.5,14.0,15.0,0.0,1.0,5.0,5.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,78.0,0.0,0.0,0.0,0.0,0.0,,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.07,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2015GORKHA01HAYE.fsp,"Gorkha, Nepal",s2015GORKHA01HAYE,28.13,84.65,15.0,193.2,168.0,7.82,7.1e+20,293.0,7.0,102.13040361051934,4.33,147.0,87.5,3.1,2.4,23.0,24.0,0.0,1.0,8.4,7.0,6.0,1.0,2.0,1.0,asymetriccosine,0.0,90.0,0.0,0.0,0.0,0.0,0.0,,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.58,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2015GORKHA01KOBA.fsp,"Gorkha, Nepal",s2015GORKHA01KOBA,28.1473,84.7079,15.0,180.0,110.0,7.84,7.4e+20,293.0,7.0,98.37,8.3,155.0,55.0,18.0,3.3,18.0,11.0,0.01,0.4,10.0,10.0,6.0,1.0,3.0,0.0,box-car,6.0,37.0,0.0,0.0,6.0,21.0,0.0,0.0,999.0,999.0,0.0,0.0,999.0,999.0,0.0,0.0,999.0,999.0,0.0,0.0,999.0,999.0,0.0,0.0,,,,,0.0,,,,,,
s2015GORKHA01YAGI.fsp,"Gorkha, Nepal",s2015GORKHA01YAGI,28.147,84.708,15.0,160.0,88.0,7.9,9.09e+20,285.0,10.0,89.29033515466699,4.581,140.0,60.0,0.8,3.0,20.0,11.0,0.0,0.36,8.0,8.0,34.0,1.0,28.0,0.8,multiwin,0.0,52.0,,0.0,0.0,0.0,,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,
s2015HINDUK01HAYE.fsp,"Hindu Kush Region, Afghanistan",s2015HINDUK01HAYE,36.4687,70.6106,213.5,102.0,72.0,7.54,2.65e+20,106.0,70.0,89.85683629901582,176.85,57.0,39.0,3.1,0.9,17.0,12.0,0.0,1.0,6.0,6.0,8.0,1.0,1.6,0.8,asymetriccosine,0.0,158.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.82,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2015ILLAPE01HAYE.fsp,"Illapel, Chile",s2015ILLAPE01HAYE,-31.5952,-71.6728,29.0,300.0,158.4,8.23,2.91e+21,6.0,19.0,100.86965984625554,1.78,102.0,83.6,5.5,1.5,25.0,18.0,0.0,1.0,12.0,8.8,8.0,1.0,3.2,1.6,asymetriccosine,0.0,93.0,0.0,0.0,0.0,0.0,0.0,,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2015ILLAPE01OKUW.fsp,"Illapel, Chile",s2015ILLAPE01OKUW,-31.637,-71.741,25.0,190.0,130.0,8.3,3.33e+21,2.7,15.0,65.2,5.589,25.0,75.0,1.0,1.8,19.0,13.0,0.0,0.36,10.0,10.0,34.0,1.0,35.0,1.0,multiwin,0.0,42.0,,0.0,0.0,0.0,,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,
s2015IRIANJ01HAYE.fsp,"Irian Jaya, Indonesia",s2015IRIANJ01HAYE,-2.69,138.4789,48.0,65.0,73.1,6.96,3.56e+19,122.0,56.0,72.51865780728767,7.0,37.5,49.45,3.6,1.9,13.0,17.0,0.0,1.0,5.0,4.3,5.0,1.0,3.2,1.6,asymetriccosine,0.0,45.0,0.0,0.0,0.0,0.0,0.0,,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.09,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2015NEPALx01HAYE.fsp,Nepal,s2015NEPALx01HAYE,27.8428,86.1535,15.0,125.0,81.9,7.26,1.04e+20,305.0,9.0,118.62088872526196,8.59,62.5,40.95,3.2,2.2,25.0,21.0,0.0,1.0,5.0,3.9,8.0,1.0,1.6,0.8,asymetriccosine,0.0,70.0,0.0,0.0,0.0,0.0,0.0,,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.71,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2015NEWBRI02HAYE.fsp,"New Britain Region, P.N.G.",s2015NEWBRI02HAYE,-5.5034,151.9151,42.0,150.0,150.0,7.47,2.08e+20,244.0,29.0,73.46374819764497,5.63,95.0,75.0,2.5,2.5,15.0,15.0,0.0,1.0,10.0,10.0,5.0,1.0,2.0,1.0,asymetriccosine,0.0,71.0,0.0,0.0,0.0,0.0,0.0,,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.07,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2015NORTHE01HAYE.fsp,Northern Mid-Atlantic Ridge,s2015NORTHE01HAYE,52.6693,-31.9244,13.8,85.0,33.0,7.13,6.47e+19,277.88,79.8,-166.39013496472077,3.46,37.5,10.5,2.2,1.3,17.0,11.0,0.0,1.0,5.0,3.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,54.0,0.0,0.0,0.0,0.0,0.0,,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2015SOLOMO01HAYE.fsp,Solomon Islands,s2015SOLOMO01HAYE,-7.2771,154.5344,12.0,105.0,35.0,7.05,4.86e+19,125.0,67.5,-88.86910337038647,0.68,52.5,12.25,2.2,2.0,21.0,10.0,0.0,1.0,5.0,3.5,5.0,1.0,1.6,0.8,asymetriccosine,0.0,44.0,0.0,0.0,0.0,0.0,0.0,,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.04,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2015SOLOMO02HAYE.fsp,Solomon Islands,s2015SOLOMO02HAYE,-7.2771,154.5344,12.0,90.0,56.0,7.07,5.36e+19,299.0,23.0,-97.48195359357771,0.27,52.5,30.0,2.2,2.3,18.0,14.0,0.0,1.0,5.0,4.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,44.0,0.0,0.0,0.0,0.0,0.0,,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.04,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2015SOUTHE01HAYE.fsp,Southeast Indian Ridge,s2015SOUTHE01HAYE,-47.74,85.183,20.0,95.0,63.0,7.1,5.82e+19,49.0,54.0,-43.98094070317897,1.79,47.5,22.5,2.1,1.2,19.0,21.0,0.0,1.0,5.0,3.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,49.0,0.0,0.0,0.0,0.0,0.0,,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.56,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2016ALASKA01HAYE.fsp,Alaska (Southern),s2016ALASKA01HAYE,59.6585,-153.4521,127.8,50.0,52.5,7.12,6.22e+19,60.0,66.0,35.52525307051916,96.359,24.56,34.26,1.3,1.3,10.0,15.0,0.0,1.0,5.0,3.5,5.0,1.0,1.6,0.8,Asymetriccosine,0.0,72.0,,,0.0,,,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,,0.0,33.29,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,,0.0,
s2016AMATRI01PIZZ.fsp,Amatrice,s2016AMATRI01PIZZ,42.7063,13.2532,5.0,36.0,12.0,6.21,2.6e+18,155.0,45.0,-85.0,0.757359312881,18.0,6.0,-99.0,-99.0,30.0,12.0,0.05,0.5,1.2,1.0,21.0,1.0,0.4,0.4,delta,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,
s2016ASCENS01HAYE.fsp,Ascension Island,s2016ASCENS01HAYE,-0.0718,-17.8139,12.0,110.0,16.5,7.1,5.84e+19,79.0,85.0,176.27133006710707,3.78,52.5,8.25,2.0,1.0,22.0,5.0,0.0,1.0,5.0,3.3,5.0,1.0,1.8,0.9,asymetriccosine,0.0,59.0,0.0,0.0,0.0,0.0,0.0,,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2016CHILES01HAYE.fsp,Chile (Southern),s2016CHILES01HAYE,-43.4167,-73.8972,30.0,120.0,154.0,7.61,3.4e+20,356.0,16.0,79.56045252084674,3.95,60.0,94.5,2.6,2.3,15.0,22.0,0.0,1.0,8.0,7.0,5.0,1.0,1.8,0.9,asymetriccosine,0.0,49.0,0.0,0.0,0.0,0.0,0.0,,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.89,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2016KAMCHA01HAYE.fsp,"Kamchatka Peninsula, Russia",s2016KAMCHA01HAYE,54.0377,158.5142,160.0,75.0,60.0,7.2,8.27e+19,78.0,72.0,-118.3549187409734,131.46,37.5,30.0,2.2,0.7,15.0,15.0,0.0,1.0,5.0,4.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,77.0,0.0,0.0,0.0,0.0,0.0,,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.35,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2016KAMCHA02HAYE.fsp,"Kamchatka Peninsula, Russia",s2016KAMCHA02HAYE,54.0377,158.5142,159.8,75.0,60.0,7.2,8.26e+19,321.0,35.0,-30.93470591367524,142.59,37.5,30.0,2.1,1.1,15.0,15.0,0.0,1.0,5.0,4.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,77.0,0.0,0.0,0.0,0.0,0.0,,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.35,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2016KUMAMO01ASAN.fsp,"Kumamoto, Japan",s2016KUMAMO01ASAN,32.7417,130.8087,11.39,14.0,13.0,6.14,2.04e+18,212.0,89.0,-178.56099902823993,2.9,8.5,8.5,3.0,2.2,14.0,13.0,0.05,1.0,1.0,1.0,5.0,1.0,1.0,0.5,smooth,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,
s2016KUMAMO01HAYE.fsp,"Kumamoto, Japan",s2016KUMAMO01HAYE,32.782,130.726,12.0,90.0,26.1,7.04,4.74e+19,224.0,66.0,-144.57585049043232,0.07,47.5,13.05,1.9,2.3,18.0,9.0,0.0,1.0,5.0,2.9,5.0,1.0,1.6,0.8,asymetriccosine,0.0,62.0,0.0,0.0,0.0,0.0,0.0,,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2016KUMAMO01YAGI.fsp,"Kumamoto, Japan",s2016KUMAMO01YAGI,32.755,130.763,9.0,56.0,20.0,7.1,5.12e+19,234.0,64.0,-167.6913135848806,-0.887,45.0,11.0,0.3,2.4,28.0,10.0,0.0,0.56,2.0,2.0,49.0,1.0,15.0,0.3,multiwin,0.0,27.0,,0.0,0.0,0.0,,,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,0.0,999.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,
s2016LOYALT01HAYE.fsp,Loyalty Islands (Southeast),s2016LOYALT01HAYE,-22.489,173.0954,16.1,90.0,28.75,7.24,9.6e+19,292.34,52.45,178.8517199801415,4.7,37.5,14.38,1.9,2.5,18.0,5.0,0.0,1.0,5.0,5.75,5.0,1.0,1.6,0.8,asymetriccosine,0.0,33.0,0.0,0.0,0.0,0.0,0.0,,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.38,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
s2016MARIAN01HAYE.fsp,Mariana Islands,s2016MARIAN01HAYE,18.5153,145.5293,212.4,119.0,119.0,7.7,4.6e+20,326.0,65.0,66.40925798104408,158.47,59.5,59.5,2.2,1.7,17.0,17.0,0.0,1.0,7.0,7.0,5.0,1.0,1.6,0.8,asymetriccosine,0.0,67.0,0.0,0.0,0.0,0.0,0.0,,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.28,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
